bioID,year,tmID,position,minutes,assists,blocks,points,rebounds,steals,turnovers,performance
snellbe01w,7,PHO,G,250,19,3,100,39,15,17,21.29610441668808
snellbe01w,8,PHO,G,343,44,4,107,46,20,18,17.386907711310425
snellbe01w,10,SAS,G,553,37,3,187,70,27,29,17.479204339963832
snowmi01w,3,HOU,C,480,13,26,125,119,12,22,20.478957055214728
snowmi01w,4,HOU,C,1025,42,62,314,263,35,68,23.96019512195122
snowmi01w,5,HOU,C,893,31,35,276,239,28,71,22.36192609182531
snowmi01w,6,HOU,C,966,40,38,396,225,20,65,24.458385093167703
snowmi01w,7,HOU,C,995,47,38,442,269,33,88,26.578492462311562
snowmi01w,8,HOU,C,892,47,35,366,230,18,91,24.029596412556053
snowmi01w,9,HOU,C,856,43,31,336,230,18,64,25.12429906542056
snowmi01w,10,ATL,C,503,17,17,185,145,15,39,24.928031809145132
spencsi01w,8,LAS,G,828,42,11,327,138,27,35,19.02173913043478
spencsi01w,9,LAS,G,451,18,4,174,62,14,23,15.407880584792025
spencsi01w,10,NYL,G,340,15,1,99,38,6,9,16.18560442238883
spornra01w,2,DET,F,265,11,4,41,52,7,13,17.356493609281422
stafftr01w,2,HOU,F,365,16,2,113,85,12,26,20.74265544953929
stafftr01w,3,MIA,F,38,2,0,8,6,1,6,13.773754260929467
staleda01w,1,CHA,G,1099,190,1,282,77,37,91,18.14413102820746
staleda01w,2,CHA,G,1152,179,1,298,71,52,100,17.228124999999995
staleda01w,3,CHA,G,1061,164,0,278,56,48,80,17.820169651272384
staleda01w,4,CHA,G,1086,174,4,269,58,49,78,17.920441988950273
staleda01w,5,CHA,G,1143,171,2,302,58,43,74,17.85196850393701
staleda01w,6,CHA,G,684,121,0,146,53,30,42,18.621052631578948
staleda01w,6,HOU,G,221,28,1,33,17,6,12,9.12350208218625
staleda01w,7,HOU,G,1018,133,5,250,75,35,76,15.605893909626715
stansti01w,7,LAS,F-C,23,2,2,6,7,1,2,16.78443305146814
stansti01w,8,MIN,F-C,437,15,11,130,130,13,29,24.086982830082846
starbka01w,1,UTA,G,340,30,11,117,33,13,29,16.099079074108136
starbka01w,2,UTA,G,310,21,1,109,30,8,15,15.356863567797927
starbka01w,3,SEA,G,186,12,4,53,19,6,11,14.370855533606251
starbka01w,3,UTA,G,88,7,4,26,7,9,2,17.226954019416322
starbka01w,5,IND,G,117,11,0,20,9,6,9,13.715307500231594
stedika01w,1,SAC,F-G,309,14,10,91,39,11,17,16.648543689320388
stedika01w,2,SEA,F-G,393,24,9,102,35,16,22,15.123664122137408
stepama01w,1,PHO,C,170,8,9,57,48,4,22,20.990207125103563
stepama01w,2,PHO,C,815,41,64,334,201,43,50,28.870674846625764
stepama01w,6,PHO,C,409,23,38,162,80,20,22,21.33104615053556
stephst01w,5,DET,C,36,3,0,4,9,0,2,17.632642237222758
stevema01w,5,SAS,F-C,259,5,4,38,35,6,11,15.305323502360352
stevema01w,6,SEA,F-C,53,1,0,6,6,2,4,20.044897959183675
stevema01w,7,PHO,F-C,18,0,1,3,2,1,2,17.770652173913042
stileja01w,2,POR,G,1023,55,3,478,77,24,68,18.605278592375363
stileja01w,3,POR,G,382,20,0,125,18,4,21,16.7948821725995
stinsan01w,1,CHA,G,1123,121,23,565,136,55,86,24.7640249332146
stinsan01w,2,CHA,G,1006,88,19,450,137,43,70,21.775347912524854
stinsan01w,3,CHA,G,950,91,9,411,177,37,52,23.09684210526316
stinsan01w,4,CHA,G,1000,97,5,377,140,48,75,19.681199999999997
stinsan01w,5,CHA,G,777,49,7,203,119,27,41,14.256370656370658
stinsan01w,6,DET,G,102,13,0,22,12,3,4,14.12895157867053
stiresh01w,1,MIN,F,117,7,0,35,14,6,14,14.448423031551727
stiresh01w,2,MIN,F,201,14,4,51,27,8,19,16.412709987833253
stiresh01w,3,MIN,F,22,1,1,6,6,0,2,19.786380575945795
stockta01w,2,WAS,F-C,11,0,0,3,2,0,0,14.924598930481283
streiju01w,1,IND,F,424,44,23,121,71,16,32,14.935002260817162
streiju01w,2,IND,F,707,52,19,246,139,37,52,21.39123055162659
streiju01w,6,IND,F,686,32,11,186,101,29,36,16.241982507288633
strotan01w,7,PHO,G-F,39,2,2,16,5,1,0,24.461538461538463
strotan01w,8,IND,G-F,69,3,0,28,9,0,2,19.982608695652175
strotan01w,9,ATL,G-F,160,7,3,39,13,5,3,14.872499999999999
summela01w,6,CON,C,43,3,0,10,10,2,4,22.407139638859046
summela01w,7,CON,C,359,19,2,83,36,3,20,21.5742555401013
sun-mju01w,4,SEA,C,118,1,0,30,10,5,5,16.173362707947792
suttota01w,2,CHA,C,602,11,39,196,129,21,40,22.5687707641196
suttota01w,3,CHA,C,885,15,36,382,191,29,49,25.000677966101698
suttota01w,4,CHA,C,864,15,50,286,201,19,59,22.725
suttota01w,5,CHA,C,970,15,71,325,211,31,71,23.117938144329898
suttota01w,6,CHA,C,887,14,37,318,179,30,69,20.922209695603158
suttota01w,7,CHA,C,800,20,55,335,176,26,71,25.024499999999996
suttota01w,8,IND,C,860,30,47,409,184,35,85,25.50976744186047
suttota01w,9,IND,C,956,17,57,389,208,20,69,24.37531380753138
suttota01w,10,IND,C,680,23,40,266,158,15,49,24.771176470588234
swanike01w,9,CON,G,231,26,1,41,29,14,20,18.784249517104293
swanike01w,10,PHO,G,388,54,3,93,53,15,46,18.35511687388532
swoopsh01w,1,HOU,F-G,1090,119,33,643,195,87,82,33.98532110091743
swoopsh01w,3,HOU,F-G,1154,107,23,592,158,88,87,28.640901213171578
swoopsh01w,4,HOU,F-G,1084,121,26,484,143,77,73,27.0929889298893
swoopsh01w,5,HOU,F-G,1070,91,16,459,153,47,59,24.436261682242993
swoopsh01w,6,HOU,F-G,1225,141,26,614,119,66,72,28.097632653061225
swoopsh01w,7,HOU,F-G,1111,115,9,482,183,64,74,26.029522952295228
swoopsh01w,8,HOU,F-G,106,11,1,23,17,5,9,15.86037735849057
swoopsh01w,9,SEA,F-G,706,60,9,205,126,43,31,21.25325779036827
tateso01w,1,MIN,G,94,5,0,27,13,3,7,14.471828047557548
tauradi01w,5,PHO,F-G,1130,132,25,578,149,43,90,27.560707964601768
tauradi01w,6,PHO,F-G,1089,150,28,527,138,38,112,26.059504132231407
tauradi01w,7,PHO,F-G,1152,139,27,860,122,42,79,36.953125
tauradi01w,8,PHO,F-G,1025,137,34,613,135,45,84,32.2419512195122
tauradi01w,9,PHO,F-G,1083,121,46,820,172,46,83,38.536288088642664
tauradi01w,10,PHO,F-G,976,109,43,631,178,36,82,34.10040983606558
tayloli01w,5,PHO,C,26,2,1,3,3,1,1,13.51586329733942
taylope01w,2,CLE,F,561,44,11,230,112,35,38,24.077005347593587
taylope01w,3,CLE,F,908,68,11,391,158,37,58,22.948017621145375
taylope01w,4,CLE,F,898,80,10,398,148,38,60,23.219599109131405
taylope01w,5,PHO,F,1076,82,14,434,160,52,81,20.756877323420074
taylope01w,6,PHO,F,852,94,11,382,120,38,77,22.039436619718312
taylope01w,7,PHO,F,536,51,9,277,113,29,29,28.9544776119403
taylope01w,8,PHO,F,1010,98,22,605,214,51,77,31.152475247524755
taylope01w,10,PHO,F,283,32,2,153,34,18,31,24.44205690384034
teaslni01w,3,LAS,G,882,140,9,204,84,25,68,16.877551020408163
teaslni01w,4,LAS,G,1189,214,15,392,175,39,108,21.972413793103453
teaslni01w,5,LAS,G,1105,207,7,336,116,43,103,20.977737556561088
teaslni01w,6,LAS,G,551,70,4,141,53,23,47,15.798185117967332
teaslni01w,7,WAS,G,975,183,11,364,89,44,77,24.439384615384615
teaslni01w,8,WAS,G,746,109,6,172,73,23,62,15.809115281501345
teaslni01w,10,ATL,G,234,35,1,39,17,9,12,16.389573084662196
teaslni01w,10,DET,G,222,24,4,42,14,6,16,18.451933914883828
teilaza01w,7,WAS,C,105,1,3,29,27,3,4,21.771428571428572
terryka01w,7,IND,C-F,53,0,3,23,14,0,8,23.02641509433962
terryka01w,8,IND,C-F,54,1,3,9,14,2,11,12.400000000000004
terryka01w,9,ATL,C-F,275,10,11,92,64,10,37,20.18618181818182
terryka01w,9,IND,C-F,24,2,0,2,5,0,6,2.6999999999999993
thomaca01w,8,CHI,F,122,3,4,43,28,1,7,19.52428535992001
thomach01w,5,LAS,C,547,23,14,165,120,18,27,20.645703839122483
thomach01w,6,LAS,C,520,17,19,122,104,11,25,17.910000000000004
thomach01w,7,LAS,C,539,26,14,164,143,20,42,21.66011131725418
thomach01w,8,LAS,C,640,18,9,287,179,22,46,26.178750000000004
thomach01w,9,LAS,C,159,6,8,29,40,2,8,23.077841833189527
thomach01w,10,MIN,C,66,3,5,3,15,3,6,21.812698128188224
thomala01w,4,CLE,F,852,37,13,345,164,28,42,22.614084507042254
thomala01w,5,SAS,F,964,42,11,440,138,25,56,21.771784232365142
thomala01w,6,SAS,F,505,22,8,185,68,7,33,17.721980198019804
thomala01w,7,SAS,F,369,22,7,157,82,14,27,21.10877748626221
thomala01w,8,LAS,F,487,32,7,208,61,9,29,20.278740457640275
thomala01w,9,DET,F,40,1,1,8,5,1,2,17.191789638932498
thomala01w,9,MIN,F,147,3,0,47,25,2,18,20.565646481204517
thomast01w,1,POR,F,863,101,15,163,126,54,68,14.258169177288528
thomast01w,2,POR,F,413,41,10,59,70,30,40,17.04411824229945
thomast01w,3,POR,F,621,67,12,143,94,42,36,16.892753623188405
thomast01w,4,DET,F,82,5,1,15,16,9,6,21.45601501704097
thomast01w,4,PHO,F,187,10,8,46,27,11,10,15.528356215781322
thomast01w,5,DET,F,1,0,0,0,0,0,0,14.896327613395727
thomast01w,6,DET,F,133,8,3,12,20,8,3,17.945737827181777
thomast01w,6,MIN,F,3,0,0,0,2,0,0,17.65022412051547
thompal01w,1,IND,F,792,41,4,310,157,24,53,21.25909090909091
thompal01w,2,IND,F,381,25,7,186,63,9,22,18.684902307689672
thompal01w,3,IND,F,314,14,2,97,42,7,18,17.15139291048057
thompal01w,5,SEA,F,182,9,0,52,24,6,7,15.836623078414123
thompal01w,6,SEA,F,329,14,4,83,45,4,18,15.045201910551455
thompti01w,1,HOU,F,1087,48,25,540,245,47,84,26.66384544618215
thompti01w,2,HOU,F,1102,58,22,579,233,29,87,26.63411978221415
thompti01w,3,HOU,F,1052,62,20,485,217,25,92,23.766159695817493
thompti01w,4,HOU,F,974,47,23,472,165,18,69,23.68829568788501
thompti01w,5,HOU,F,943,48,23,520,157,22,70,26.062778366914106
thompti01w,6,HOU,F,439,22,4,152,57,12,32,17.105061130535525
thompti01w,7,HOU,F,696,47,13,392,118,20,52,26.855172413793102
thompti01w,8,HOU,F,1234,94,23,639,229,29,112,25.19708265802269
thompti01w,9,HOU,F,1074,64,20,542,208,33,112,24.308379888268156
thompti01w,10,LAS,F,1182,78,24,441,199,26,94,19.598984771573605
thorbsh01w,7,MIN,G,141,19,2,16,18,4,14,13.981170491602413
thorbsh01w,8,SEA,G,8,0,0,2,1,0,2,14.169009265960616
thorner01w,4,NYL,G,181,16,1,44,11,4,13,14.573587720592474
thorner01w,5,NYL,G,156,8,1,34,8,4,9,13.862828454731108
thorner01w,6,NYL,G,203,13,0,56,14,4,7,12.721097102780329
thorner01w,7,NYL,G,378,33,1,166,38,6,21,18.006232289054754
thorner01w,8,NYL,G,883,73,1,281,87,25,48,16.336579841449602
thorner01w,9,NYL,G,380,36,2,101,20,7,20,15.145067322233563
thorner01w,10,CHI,G,577,53,0,211,53,20,31,18.842287694974004
threaro01w,1,SEA,G,377,18,3,155,32,13,30,14.087973580401254
tilliic01w,5,DET,C-F,287,13,8,83,39,9,23,15.566074937662039
tilliic01w,7,NYL,C-F,256,11,4,86,55,10,22,19.069703389830508
tilliic01w,8,DET,C-F,26,1,0,4,7,0,7,5.676923076923076
tilliic01w,8,LAS,C-F,8,0,0,0,1,0,4,-18.000000000000004
timmsmi01w,1,PHO,G,176,18,2,30,16,15,18,13.924298303271987
timmsmi01w,2,PHO,G,408,87,2,98,45,21,42,16.38192895510692
tolivkr01w,10,CHI,G,386,51,3,205,37,10,44,19.85703112903624
torniel01w,1,DET,F,869,82,13,330,110,29,68,18.94867663981588
torniel01w,2,DET,F,777,56,14,307,77,19,59,17.90733590733591
torrele01w,2,MIA,C,8,0,0,0,0,0,2,6.837627661026398
traviti01w,1,CHA,G-F,574,26,4,173,81,31,32,17.636236933797907
tremich01w,1,IND,G,318,51,1,50,31,10,30,10.264624954145999
turneba01w,7,SEA,G-F,622,48,6,216,86,13,47,18.306752411575562
turneba01w,8,HOU,G-F,263,20,4,92,42,8,21,19.233916528343315
turneba01w,9,CON,G-F,663,52,14,273,108,12,40,22.474208144796382
turneba01w,10,CON,G-F,144,14,0,28,15,5,4,15.475000000000001
tuvicsl01w,2,PHO,C,325,17,17,54,63,16,28,22.183645115620575
tuvicsl01w,3,PHO,C,320,11,9,86,63,9,31,14.216538461538462
tuvicsl01w,4,PHO,C,365,12,15,127,67,10,32,18.43161892901619
tuvicsl01w,5,PHO,C,691,32,37,91,123,25,41,14.655282199710564
udokamf01w,4,HOU,F,251,4,2,80,51,4,21,15.202182335644382
udokamf01w,5,LAS,F,19,0,0,1,3,0,1,13.250116084321407
ujhelpe01w,4,DET,F-C,68,3,1,4,12,0,10,10.201764705882354
umoh-it01w,4,HOU,G,6,1,0,0,0,0,1,12.693996330926735
valdeam01w,1,HOU,F,171,13,4,57,21,8,13,22.121396407301603
vangomi01w,1,POR,C,199,5,4,69,42,3,30,19.587811669814037
vangomi01w,2,MIN,C,243,12,6,41,34,3,18,16.0281832127986
vangomi01w,3,MIN,C,352,14,11,100,64,6,20,17.23747357293869
vangomi01w,4,MIN,C,528,17,20,175,107,10,56,18.272727272727273
vangomi01w,5,MIN,C,66,1,1,22,13,0,7,21.266649350649352
vaughki01w,10,NYL,C,396,8,3,163,88,6,32,23.23226843910806
vaughkr01w,9,WAS,F,78,0,2,12,15,2,10,15.338885677922566
vealkr01w,2,PHO,G,658,125,4,116,60,33,82,15.023708206686925
vealkr01w,3,PHO,G,361,41,2,71,27,14,42,16.080116839892614
vilipda01w,7,LAS,F-C,12,0,1,0,2,0,1,16.78443305146814
vodicka01w,1,SEA,F-C,489,22,12,200,97,13,57,17.795836985100788
vodicka01w,2,SEA,F-C,405,23,7,150,71,16,34,24.52022644022644
vodicka01w,3,SEA,F-C,817,47,18,295,176,36,55,23.428641370869034
vodicka01w,4,SEA,F-C,709,31,21,284,143,20,53,23.407616361071934
vodicka01w,5,SEA,F-C,873,55,12,273,168,32,73,19.402061855670105
vodicka01w,6,PHO,F-C,821,63,22,305,196,28,58,25.142996345919613
vodicka01w,7,PHO,F-C,736,41,19,272,187,28,53,25.141304347826086
vodopna01w,6,SEA,F,98,10,2,25,20,3,8,15.045201910551455
walkeas01w,10,SEA,F-C,90,4,2,23,23,2,7,26.57188612099644
walkeay01w,3,DET,F,548,17,34,162,118,12,29,20.864233576642338
walkeay01w,4,DET,F,271,10,11,56,71,10,19,21.45601501704097
walkeay01w,5,DET,F,148,6,4,18,26,1,5,14.896327613395727
walkeay01w,6,CHA,F,92,6,2,12,18,2,3,14.38416073547136
walkeay01w,6,DET,F,241,13,10,59,47,6,16,17.945737827181777
walkeay01w,7,CHA,F,181,3,10,46,31,10,4,16.78553758789813
walkeay01w,8,DET,F,43,1,2,7,6,1,6,19.67845310933301
walkede01w,1,POR,F,311,19,7,92,47,17,35,15.347791201124531
walkede01w,2,POR,F,297,10,12,113,58,7,35,17.04411824229945
walkede01w,3,POR,F,848,51,33,339,154,26,90,20.86132075471698
walkede01w,4,SAC,F,740,47,23,307,149,25,69,22.56810810810811
walkede01w,5,SAC,F,884,86,13,284,143,26,86,17.35248868778281
walkede01w,6,SAC,F,598,48,13,311,117,28,69,25.50702341137124
walkede01w,7,SAC,F,438,32,7,213,92,15,36,21.264567881099882
walkede01w,8,SAC,F,105,6,3,44,25,3,15,19.85450875718054
walkede01w,9,SAC,F,52,1,0,11,6,5,10,18.25684081764691
walkede01w,10,SAC,F,821,65,16,291,157,27,92,18.990986601705238
walkema01w,9,HOU,C,11,1,1,0,7,0,4,21.889422259983007
walsema01w,2,SAC,F,8,0,0,4,2,0,2,28.143672456575683
walsema01w,3,WAS,F,104,7,0,13,21,2,9,19.523221282904327
washico01w,1,HOU,G,236,24,0,43,19,16,19,15.695927017065777
washico01w,2,HOU,G,1013,122,9,169,118,69,57,15.284896347482725
washico01w,3,HOU,G,349,31,0,44,41,13,20,12.698135511016048
washico01w,3,IND,G,325,48,2,80,33,23,24,14.57924181505633
washico01w,4,IND,G,348,48,2,63,29,14,30,13.342611920221344
washito01w,1,WAS,F,103,5,0,26,14,2,4,17.106773862352448
washito01w,2,WAS,F,336,10,2,101,43,4,14,19.87421324204265
washito01w,3,WAS,F,291,15,2,73,38,3,16,19.523221282904327
washito01w,4,SEA,F,121,5,0,33,11,4,5,14.699288875012563
washito01w,4,WAS,F,101,3,0,20,10,1,5,18.93814936436034
wautean01w,1,CLE,C,598,37,24,199,129,21,63,19.94448160535117
wautean01w,2,CLE,C,622,35,13,234,114,17,50,19.568488745980712
wautean01w,3,CLE,C,802,39,21,314,140,16,59,20.04688279301746
wautean01w,5,NYL,C,271,21,8,82,40,4,21,16.206642066420663
wautean01w,6,NYL,C,879,41,23,383,184,18,71,22.726279863481224
wautean01w,9,SAS,C,980,56,38,471,239,36,70,27.6465306122449
wautean01w,10,SAS,C,463,19,6,220,95,13,44,21.743371988702442
weathte01w,1,NYL,G,1078,205,5,205,109,65,86,18.68460111317254
weathte01w,2,NYL,G,974,203,4,207,118,55,81,20.594661190965095
weathte01w,3,NYL,G,954,181,3,108,86,42,78,14.894339622641514
weathte01w,4,NYL,G,824,149,5,98,97,28,62,14.89368932038835
weathte01w,5,LAS,G,292,32,1,17,29,12,26,14.292392279103563
webbum01w,1,MIA,G-F,195,14,4,43,14,7,23,13.581735619629027
weberma01w,8,NYL,C,4,0,0,0,1,0,1,16.45701856821363
weckeke01w,6,SAS,F,11,2,0,4,0,1,1,17.097586886239647
weckeke01w,7,SAS,F,578,47,3,190,84,11,32,17.725951557093424
weckeke01w,8,SAS,F,73,4,1,16,8,3,3,18.867704720825387
weckeke01w,9,WAS,F,48,7,0,5,11,3,7,15.338885677922566
whaleli01w,5,CON,G,946,148,0,275,90,39,94,18.03044397463002
whaleli01w,6,CON,G,1047,172,2,411,128,42,89,23.39484240687679
whaleli01w,7,CON,G,861,153,2,296,122,34,79,22.377700348432054
whaleli01w,8,CON,G,1040,169,3,454,162,73,75,27.39807692307692
whaleli01w,9,CON,G,908,166,1,435,174,45,58,30.326431718061674
whaleli01w,10,CON,G,1000,156,5,419,156,43,63,25.722
whitede01w,5,NYL,F,420,9,10,82,118,8,36,19.28611540467498
whitede01w,6,NYL,F,90,0,3,16,22,4,3,15.414206333481935
whiteer01w,9,HOU,G,426,47,3,121,47,23,48,16.746816963762956
whiteer01w,10,IND,G,18,4,1,2,2,1,0,19.902922534791333
whiteta01w,6,IND,G,693,53,7,242,53,30,70,14.789610389610386
whiteta01w,7,IND,G,745,52,9,302,82,27,51,18.454228187919462
whiteta01w,8,IND,G,841,65,10,368,90,36,99,17.499167657550533
whiteta01w,9,IND,G,894,80,14,328,101,43,85,17.404026845637585
whiteta01w,10,CON,G,659,66,9,285,82,35,37,23.05857359635812
whitiva01w,2,MIN,C-F,462,16,14,88,83,15,34,14.85974025974026
whitiva01w,3,MIN,C-F,52,5,2,13,9,2,4,18.96923076923077
whitmta01w,1,NYL,F,689,20,17,277,105,17,53,19.588388969521045
whitmta01w,2,NYL,F,752,19,10,226,97,17,33,15.802659574468088
whitmta01w,3,NYL,F,977,23,43,406,141,27,49,21.71422722620266
whitmta01w,4,NYL,F,823,25,22,271,122,35,57,17.7681652490887
whitmta01w,5,LAS,F,595,17,5,210,106,12,34,18.853109243697475
whitmta01w,6,LAS,F,917,42,14,327,143,33,57,19.01286804798255
whitmta01w,7,IND,F,1057,61,12,528,165,46,94,23.31315042573321
whitmta01w,8,IND,F,880,51,11,370,170,20,84,21.10909090909091
whitmta01w,9,CON,F,911,47,13,429,161,20,68,23.08979143798024
whitmta01w,10,CON,F,376,25,3,105,52,9,20,21.07643315337061
whittje01w,2,WAS,C,20,0,1,0,1,0,3,9.082100313479623
whittkh01w,9,IND,F,186,6,11,43,34,9,12,18.14720152641538
whittkh01w,10,IND,F,25,2,0,12,5,0,0,22.108828633584842
wickssu01w,1,NYL,F,680,21,39,156,149,26,50,18.00529411764706
wickssu01w,2,NYL,F,602,37,30,157,138,36,43,20.58338870431894
wickssu01w,3,NYL,F,428,14,15,66,101,22,30,18.641693052353666
widemja01w,1,POR,G,35,2,0,0,4,2,6,14.361681677820508
wiggica01w,9,MIN,G,824,90,7,472,97,54,57,28.33252427184466
wiggica01w,10,MIN,G,1017,88,7,446,100,41,81,20.038938053097347
wilkibr01w,7,SAC,C,14,1,0,6,0,0,2,7.714285714285714
wilkibr01w,9,SAS,C,0,0,0,0,0,0,0,11.58697748064743
williad01w,1,PHO,F-C,351,16,4,78,71,14,29,19.746153846153845
williad01w,2,PHO,F-C,375,11,5,96,75,15,34,19.554981818181815
williad01w,3,PHO,F-C,878,35,29,200,220,48,63,20.369931662870158
williad01w,4,PHO,F-C,985,31,19,334,252,57,73,23.613807106598987
williad01w,5,PHO,F-C,145,5,5,65,21,11,15,21.592007557864903
williad01w,5,SAS,F-C,149,8,1,32,28,8,12,15.305323502360352
williad01w,7,MIN,F-C,488,8,8,157,149,25,19,24.51808931599774
williad01w,8,SAC,F-C,609,28,6,211,152,22,57,21.901477832512313
williad01w,9,SAC,F-C,687,20,8,207,167,19,54,20.03318777292576
willian01w,6,PHO,G,149,9,7,40,23,4,11,15.380482612057694
willian01w,7,DET,G,133,12,6,41,13,7,15,12.535791139205251
willibe01w,1,IND,G,3,0,0,0,0,0,0,10.264624954145999
willile01w,5,CON,F,175,7,2,68,43,8,12,19.030814481014435
willile01w,6,CON,F,91,3,0,24,17,2,14,12.884450063002825
willile01w,7,CON,F,209,17,0,63,55,5,15,22.927728847728847
willile01w,8,CON,F,320,11,6,58,77,8,19,16.497480565418652
willile01w,9,PHO,F,834,29,7,343,202,22,46,23.88776978417266
willile01w,10,PHO,F,713,35,9,340,143,22,46,24.816269284712483
willile02w,3,DET,G-F,177,4,0,73,19,4,14,16.469308419668813
willili01w,7,LAS,G,320,10,0,111,43,26,17,18.86048811064202
willili01w,8,LAS,G,77,4,1,18,9,4,10,17.716286732600253
willili01w,8,NYL,G,157,9,0,61,27,10,24,13.815638253891466
willili01w,9,NYL,G,458,14,5,191,58,29,31,15.145067322233563
willili01w,10,SAC,G,5,0,0,0,0,0,1,11.173313907593021
willina01w,1,UTA,F-C,1039,51,18,543,336,35,79,32.666794995187686
willina01w,2,UTA,F-C,1064,55,10,439,308,41,70,27.524436090225567
willina01w,3,UTA,F-C,1008,38,16,351,255,38,72,23.285714285714285
willina01w,4,IND,F-C,1054,46,21,457,255,43,70,26.607210626185957
willina01w,5,IND,F-C,956,62,23,349,235,40,65,25.1020920502092
willina01w,6,IND,F-C,804,31,12,251,186,35,56,21.3
williri01w,1,IND,G,1014,101,3,352,95,76,69,19.650887573964496
williri01w,2,IND,G,1042,114,11,380,104,72,100,19.226487523992322
williri01w,3,HOU,G,85,7,0,19,6,11,10,12.698135511016048
williri01w,3,IND,G,484,43,2,120,37,21,29,14.57924181505633
williri01w,4,SEA,G,381,41,0,78,22,14,27,16.779740054195553
willish01w,4,LAS,G,229,19,0,49,32,6,7,16.425681402199707
willita01w,1,POR,G,174,13,2,80,17,8,10,14.361681677820508
willito01w,5,SAS,G,417,43,5,55,39,35,31,14.45414450680004
williwe01w,2,LAS,G,47,3,0,17,5,1,2,18.34505632028324
wilsoam01w,1,PHO,F,9,1,0,2,1,0,0,19.233206959822844
wirthch01w,10,IND,F,120,13,1,22,15,3,3,22.108828633584842
wisdoli01w,10,LAS,F,197,8,8,69,41,3,15,21.547705090739747
witheso01w,1,POR,G,1061,68,8,538,105,38,88,20.68388312912347
witheso01w,2,POR,G,862,54,8,373,74,30,72,17.665893271461712
witheso01w,3,LAS,G,358,29,2,161,29,13,22,17.4983083421745
witheso01w,4,LAS,G,235,4,0,56,19,7,7,16.425681402199707
wolteka01w,1,IND,C,793,39,49,370,164,12,73,25.249936948297602
wolteka01w,2,SAC,C,378,17,25,151,74,4,33,22.904761904761905
wolteka01w,3,SAC,C,78,3,3,24,23,0,6,22.93846153846154
wolvean01w,2,CLE,F-C,5,0,0,2,1,0,0,23.04
wrighsh01w,5,PHO,F,243,8,1,57,27,3,15,16.75202123703928
wrighsh01w,6,PHO,F,346,23,3,94,50,14,28,17.404277216362306
wrighta01w,6,SEA,G,528,53,3,122,57,18,40,13.547727272727276
wrighta01w,7,SEA,G,508,41,2,124,60,11,52,10.8
wrighta01w,8,SEA,G,547,69,2,139,43,31,55,15.150274223034733
wrighta01w,9,SEA,G,808,84,8,268,116,31,78,16.948514851485147
wrighta01w,10,SEA,G,1072,129,10,404,117,50,85,20.48507462686567
wyckobr01w,2,ORL,F,648,37,15,108,122,26,50,13.51111111111111
wyckobr01w,3,ORL,F,514,32,18,81,90,19,30,14.007782101167317
wyckobr01w,4,CON,F,755,35,19,156,146,33,39,16.211920529801326
wyckobr01w,6,CON,F,596,35,9,105,95,13,28,13.173825503355705
wyckobr01w,7,CHI,F,345,33,12,50,40,14,16,18.97338263693017
wyckobr01w,8,CHI,F,520,47,18,98,108,20,27,17.32153846153846
wyckobr01w,9,CHI,F,594,46,20,75,79,14,34,11.145454545454546
wyckobr01w,10,CHI,F,531,38,20,83,73,10,29,12.427118644067797
wynneda01w,2,SAC,F,3,0,1,2,1,0,0,28.143672456575683
yamasli01w,3,MIA,G,147,9,1,52,15,4,10,17.12796474359627
yamasli01w,4,NYL,G,148,9,0,16,12,4,5,14.573587720592474
yilmane01w,4,PHO,F-C,34,2,0,14,3,0,4,17.071116693458492
yilmane01w,5,SAS,F-C,77,2,1,19,10,3,4,15.305323502360352
youngca01w,2,POR,G,279,15,1,111,34,14,27,16.06276756145789
youngca01w,3,POR,G,186,12,0,83,14,4,18,16.7948821725995
youngso01w,7,SAS,F,1057,50,13,408,257,57,45,24.791296121097446
youngso01w,8,SAS,F,1106,51,12,553,193,49,61,25.26835443037975
youngso01w,9,SAS,F,1054,75,17,576,186,53,57,28.00759013282732
youngso01w,10,SAS,F,1113,54,16,600,215,44,62,27.457681940700812
youngta01w,9,ATL,F,745,41,10,240,139,30,59,18.492885906040268
youngta01w,10,ATL,F,73,5,1,30,14,6,9,23.683924469492297
youngta01w,10,CHI,F,129,7,4,50,30,7,11,21.21106205564749
zakalok01w,1,DET,C,258,2,13,89,46,5,19,18.061599546228024
zakalok01w,3,DET,C,10,0,1,2,0,0,0,13.755630252100842
zakalok01w,3,PHO,C,37,0,0,6,3,0,4,14.216538461538462
zarafr01w,6,SEA,G,413,51,1,90,39,16,41,16.78403360211573
zellosh01w,10,DET,G,802,62,17,406,106,27,77,21.290274314214464
zirkozu01w,4,WAS,G,30,1,0,11,2,0,2,14.633869474173194
zollsh01w,9,MIN,G,30,3,0,10,3,1,3,16.552109866895073
